calibration,confband
4.055744708322011,0.004614684103481021
4.061003612716142,0.00459925907204093
4.066265132629055,0.004583869164153264
4.071529267843249,0.004568514357471066
4.076796018141218,0.004553194629710784
4.08206538330546,0.0045379099586527185
4.087337363118474,0.004522660322141466
4.092611957362753,0.00450744569808637
4.0978891658207965,0.0044922660644619705
4.103168988275101,0.0044771213993084645
4.108451424508163,0.004462011680732155
4.113736474302479,0.0044469368869059205
4.119024137440547,0.004431896996069669
4.124314413704865,0.004416891986530812
4.1296073028779245,0.004401921836664729
4.134902804742229,0.00438698652491524
4.1402009190802715,0.0043720860297950795
4.145501645674549,0.004357220329886372
4.150804984307559,0.004342389403841119
4.156110934761799,0.004327593230381671
4.161419496819765,0.004312831788301222
4.166730670263956,0.004298105056464292
4.172044454876866,0.004283413013807223
4.1773608504409925,0.00426875563933867
4.182679856738833,0.004254132912140094
4.188001473552884,0.004239544811366273
4.1933257006656435,0.004224991316245788
4.198652537859608,0.004210472406081543
4.203981984917273,0.0041959880602512635
4.209314041621137,0.004181538258208011
4.214648707753695,0.004167122979480692
4.2199859830974455,0.004152742203674582
4.2253258674348855,0.004138395910471832
4.230668360548512,0.0041240840796320025
4.236013462220819,0.004109806690992579
4.241361172234306,0.004095563724469502
4.246711490371471,0.004081355160057695
4.252064416414808,0.004067180977831598
4.257419950146815,0.004053041157945701
4.262778091349991,0.004038935680635081
4.268138839806829,0.004024864526215942
4.273502195299828,0.00401082767508616
4.278868157611486,0.003996825107725822
4.284236726524297,0.00398285680469778
4.2896079018207605,0.003968922746648198
4.294981683283372,0.003955022914307101
4.300358070694628,0.003941157288488938
4.305737063837027,0.0039273258500931345
4.311118662493064,0.0039135285801046495
4.316502866445238,0.003899765459594542
4.3218896754760445,0.003886036469720537
4.32727908936798,0.003872341591727587
4.3326711079035425,0.0038586808069484444
4.338065730865228,0.003845054096804234
4.343462958035534,0.003831461442805023
4.348862789196957,0.0038179028265503995
4.354265224131995,0.0038043782297300503
4.359670262623141,0.003790887634124341
4.365077904452898,0.0037774310216048945
4.370488149403758,0.003764008374135181
4.375900997258219,0.003750619673771101
4.381316447798779,0.0037372649026615723
4.386734500807935,0.003723944043049122
4.392155156068181,0.0037106570772704765
4.397578413362019,0.0036974039877571588
4.403004272471941,0.0036841847570360754
4.408432733180445,0.003670999367730125
4.4138637952700295,0.0036578478025587865
4.419297458523191,0.0036447300443387246
4.424733722722425,0.00363164607598439
4.4301725876502305,0.0036185958805086222
4.435614053089102,0.003605579441023255
4.4410581188215374,0.003592596740739719
4.446504784630035,0.0035796477629696536
4.45195405029709,0.003566732491125509
4.457405915605198,0.003553850908721161
4.46286038033686,0.0035410029993725176
4.468317444274569,0.0035281887467981297
4.4737771072008226,0.003515408134819805
4.47923936889812,0.0035026611473632186
4.484704229148956,0.0034899477684585288
4.490171687735826,0.003477267982240988
4.495641744441231,0.003464621772951557
4.501114399047665,0.0034520091249375245
4.506589651337625,0.003439430022653115
4.512067501093609,0.0034268844506601076
4.517547948098113,0.0034143723936284525
4.523030992133635,0.003401893836336882
4.5285166329826705,0.003389448763673531
4.534004870427716,0.003377037160636544
4.539495704251271,0.0033646590123346974
4.544989134235831,0.003352314303988009
4.55048516016389,0.003340003020928354
4.555983781817949,0.003327725148600069
4.561484998980504,0.003315480672560577
4.56698881143405,0.003303269578480987
4.572495218961086,0.00329109185214671
4.5780042213441074,0.003278947479458058
4.583515818365611,0.0032668364464308658
4.589030009808095,0.0032547587391970807
4.594546795454057,0.0032427143440053718
4.600066175085989,0.003230703247221734
4.605588148486395,0.003218725435330085
4.611112715437766,0.003206780894932858
4.616639875722601,0.003194869612751604
4.622169629123398,0.0031829915756275778
4.627701975422652,0.0031711467705223297
4.633236914402861,0.003159335184518289
4.638774445846523,0.0031475568048193506
4.644314569536132,0.003135811618751456
4.649857285254186,0.0031240996137631588
4.655402592783184,0.0031124207774262127
4.660950491905619,0.0031007750974361256
4.666500982403991,0.0030891625616127345
4.672054064060796,0.003077583157900756
4.677609736658531,0.0030660368743703494
4.683167999979692,0.0030545236992176607
4.688728853806777,0.003043043620765374
4.6942922979222805,0.003031596627463243
4.699858332108704,0.003020182707888634
4.70542695614854,0.003008801850747047
4.710998169824287,0.0029974540448726426
4.716571972918443,0.0029861392792287548
4.722148365213504,0.002974857542908401
4.727727346491966,0.0029636088251347855
4.733308916536325,0.002952393115261793
4.738893075129082,0.0029412104027744766
4.744479822052729,0.002930060677289533
4.750069157089766,0.002918943928555783
4.755661080022689,0.0029078601464546275
4.761255590633995,0.002896809321000503
4.766852688706181,0.002885791442341326
4.772452374021744,0.0028748065007589297
4.778054646363178,0.002863854486669496
4.783659505512986,0.002852935390623956
4.789266951253659,0.0028420492033084084
4.794876983367697,0.002831195915544511
4.8004896016375955,0.0028203755182898598
4.806104805845853,0.0028095880026383652
4.811722595774964,0.0027988333598206075
4.817342971207427,0.002788111581204187
4.82296593192574,0.0027774226582940576
4.828591477712397,0.002766766582732845
4.834219608349896,0.002756143346301158
4.839850323620736,0.0027455529409178793
4.845483623307409,0.0027349953586404446
