calibration,conf band
4.054864443584605,0.0017149970884202475
4.060126181632834,0.0017149664553926006
4.065390532334026,0.0017149358075181345
4.070657495471367,0.001714905144794049
4.075927070828042,0.001714874467227105
4.081199258187238,0.0017148437748157443
4.086474057332138,0.0017148130675594818
4.091751468045927,0.0017147823454667767
4.097031490111791,0.001714751608535515
4.102314123312915,0.0017147208567670073
4.107599367432486,0.001714690090163807
4.112887222253686,0.0017146593087261793
4.118177687559702,0.0017146285124618338
4.123470763133719,0.001714597701365688
4.128766448758922,0.0017145668754419236
4.134064744218497,0.0017145360346930924
4.139365649295628,0.0017145051791192668
4.144669163773499,0.0017144743087256756
4.149975287435298,0.0017144434235100076
4.15528402006421,0.0017144125234761537
4.160595361443417,0.0017143816086278073
4.165909311356108,0.0017143506789629537
4.171225869585466,0.0017143197344839471
4.1765450359146765,0.001714288775193636
4.181866810126925,0.0017142578010970499
4.187191192005396,0.0017142268121907384
4.192518181333275,0.0017141958084823127
4.197847777893748,0.0017141647899643054
4.20317998147,0.0017141337566468084
4.208514791845214,0.0017141027085292402
4.213852208802579,0.0017140716456109887
4.219192232125277,0.0017140405678988154
4.224534861596493,0.0017140094753919444
4.229880096999415,0.0017139783680888167
4.2352279381172275,0.0017139472459985778
4.240578384733112,0.0017139161091149025
4.245931436630259,0.0017138849574445535
4.2512870935918485,0.00171385379099103
4.25664535540107,0.0017138226097484991
4.2620062218411086,0.00171379141372705
4.267369692695144,0.001713760202923133
4.272735767746369,0.00171372897734188
4.278104446777962,0.0017136977369869861
4.283475729573113,0.0017136664818525194
4.288849615915005,0.0017136352119450457
4.294226105586824,0.0017136039272670216
4.299605198371753,0.0017135726278198562
4.3049868940529805,0.0017135413136051567
4.310371192413689,0.0017135099846226046
4.315758093237066,0.0017134786408778205
4.321147596306295,0.0017134472823696369
4.3265397014045615,0.0017134159091004115
4.331934408315051,0.001713384521073089
4.337331716820947,0.001713353118288982
4.342731626705438,0.0017133217007496962
4.348134137751706,0.001713290268454916
4.353539249742939,0.0017132588214114986
4.358946962462318,0.0017132273596179868
4.364357275693034,0.0017131958830748425
4.369770189218268,0.0017131643917869049
4.375185702821205,0.0017131328857533997
4.380603816285032,0.0017131013649781183
4.386024529392934,0.0017130698294637126
4.391447841928095,0.0017130382792102555
4.3968737536737015,0.0017130067142166786
4.4023022644129375,0.001712975134489452
4.4077333739289895,0.0017129435400285505
4.413167082005042,0.0017129119308369185
4.4186033884242795,0.001712880306914532
4.424042292969888,0.0017128486682640445
4.429483795425052,0.0017128170148894403
4.434927895572959,0.0017127853467894605
4.4403745931967915,0.0017127536639657108
4.445823888079733,0.0017127219664194047
4.451275780004974,0.001712690254159494
4.456730268755696,0.001712658527181287
4.462187354115086,0.0017126267854860981
4.467647035866326,0.0017125950290753386
4.473109313792605,0.0017125632579553806
4.478574187677107,0.0017125314721249587
4.484041657303016,0.0017124996715858775
4.489511722453518,0.0017124678563428767
4.494984382911798,0.0017124360263927028
4.500459638461041,0.0017124041817415303
4.505937488884433,0.0017123723223895326
4.5114179339651574,0.0017123404483383143
4.516900973486402,0.0017123085595889976
4.5223866072313506,0.001712276656144427
4.527874834983187,0.0017122447380072561
4.533365656525099,0.001712212805178896
4.538859071640271,0.001712180857660564
4.544355080111886,0.0017121488954526271
4.549853681723133,0.0017121169185611638
4.5553548762571925,0.001712084926983214
4.560858663497254,0.001712052920721886
4.566365043226501,0.0017120208997818544
4.571874015228118,0.001711988864161367
4.57738557928529,0.0017119568138634696
4.582899735181203,0.0017119247488906152
4.588416482699044,0.0017118926692444127
4.593935821621995,0.001711860574926178
4.599457751733243,0.0017118284659373212
4.604982272815972,0.0017117963422816382
4.610509384653367,0.0017117642039619772
4.616039087028615,0.0017117320509720175
4.621571379724902,0.001711699883323383
4.627106262525408,0.0017116677010147131
4.632643735213324,0.001711635504045235
4.6381837975718305,0.0017116032924198844
4.643726449384117,0.0017115710661364542
4.649271690433366,0.0017115388252012154
4.6548195205027625,0.001711506569615582
4.660369939375493,0.0017114742993773458
4.665922946834742,0.0017114420144926814
4.671478542663695,0.0017114097149631003
