calibration,confband
4.057238755983298,0.0030800313761031183
4.0624924945695,0.0030688338037202375
4.067748864752044,0.0030576621926241424
4.073007866295931,0.0030465165263566926
4.078269498966159,0.0030353967885202796
4.08353376252773,0.003024302962778389
4.088800656745643,0.003013235032856159
4.094070181384899,0.003002192982540948
4.099342336210496,0.0029911767956828997
4.1046171209874345,0.0029801864561955303
4.1098945354807155,0.002969221948056302
4.1151745794553385,0.002958283255307219
4.120457252676303,0.002947370362055414
4.125742554908609,0.002936483252473756
4.131030485917256,0.0029256219108014505
4.136321045467246,0.002914786321344655
4.141614233323576,0.0029039764684770934
4.146910049251247,0.0028931923366406834
4.15220849301526,0.0028824339103461646
4.157509564380614,0.002871701174173733
4.1628132631123105,0.0028609941127736866
4.168119588975347,0.002850312710867071
4.173428541734724,0.002839656953246337
4.178740121155443,0.0028290268247759976
4.184054327002502,0.0028184223103933
4.189371159040903,0.0028078433951088983
4.194690617035643,0.0027972900640075293
4.200012700751724,0.0027867623022487086
4.205337409954146,0.002776260095067417
4.210664744407908,0.002765783427774803
4.215994703878012,0.002755332285758892
4.221327288129455,0.0027449066544852963
4.22666249692724,0.0027345065194979423
4.232000330036363,0.0027241318664197904
4.237340787221827,0.0027137826809535757
4.242683868248632,0.0027034589488825474
4.248029572881776,0.0026931606560712178
4.25337790088626,0.00268288778846612
4.258728852027084,0.002672640332096569
4.264082426069248,0.0026624182730754322
4.269438622777752,0.002652221597599909
4.274797441917595,0.002642050291952315
4.280158883253778,0.0026319043425008758
4.285522946551301,0.0026217837357005247
4.290889631575163,0.0026116884580937127
4.2962589380903635,0.0026016184963112213
4.301630865861905,0.0025915738370729897
4.3070054146547845,0.0025815544671889414
4.312382584234004,0.002571560373559824
4.3177623743645634,0.0025615915431780566
4.3231447848114595,0.0025516479631285823
4.328529815339696,0.0025417296205897315
4.333917465714272,0.002531836502834091
4.339307735700187,0.0025219685972293847
4.344700625062439,0.002512125891239355
4.350096133566031,0.0025023083724246614
4.355494260975961,0.0024925160284437835
4.3608950070572305,0.0024827488470539295
4.366298371574838,0.0024730068161119543
4.371704354293783,0.002463289923575292
4.377112954979068,0.0024535981575028883
4.38252417339569,0.002443931506056144
4.387938009308651,0.0024342899574998733
4.393354462482949,0.0024246735002032564
4.398773532683586,0.0024150821226408214
4.404195219675562,0.0024055158133934125
4.409619523223874,0.002395974561149183
4.415046443093525,0.002386458354704592
4.420475979049513,0.002376967182965406
4.425908130856841,0.002367501034947717
4.431342898280504,0.002358059899778962
4.436780281085506,0.0023486437666989557
4.442220279036845,0.002339252625060933
4.4476628918995225,0.0023298864643325964
4.453108119438537,0.002320545274097176
4.458555961418887,0.0023112290440544967
4.464006417605575,0.0023019377640220553
4.469459487763602,0.002292671423936108
4.4749151716579645,0.002283430013852762
4.4803734690536645,0.0022742135239490853
4.485834379715701,0.0022650219445242135
4.491297903409075,0.002255855266000481
4.496764039898787,0.0022467134789245446
4.502232788949834,0.0022375965739685317
4.507704150327218,0.002228504541931188
4.513178123795938,0.002219437373739037
4.518654709120996,0.002210395060447551
4.52413390606739,0.0022013775932423294
4.52961571440012,0.0021923849634402867
4.535100133884186,0.0021834171624908493
4.54058716428459,0.0021744741819771643
4.5460768053663285,0.0021655560136173138
4.551569056894404,0.0021566626492655412
4.557063918633815,0.0021477940809134844
4.562561390349563,0.0021389503006914255
4.568061471806646,0.0021301313008695367
4.573564162770065,0.0021213370738591506
4.579069463004819,0.0021125676122140252
4.584577372275911,0.0021038229086316326
4.590087890348337,0.0020951029559544447
4.595601016987099,0.0020864077471712352
4.601116751957196,0.0020777372754183874
4.60663509502363,0.0020690915339812137
4.612156045951398,0.002060470516295284
4.617679604505501,0.002051874215947758
4.623205770450939,0.0020433026266787353
4.628734543552714,0.0020347557423826077
4.634265923575823,0.0020262335571094195
4.639799910285267,0.0020177360650662462
4.645336503446045,0.002009263260618568
4.65087570282316,0.0020008151382916637
4.656417508181609,0.0019923916927720065
4.661961919286393,0.0019839929189086718
4.66750893590251,0.001975618811714749
4.673058557794963,0.0019672693663687684
4.678610784728751,0.0019589445782161275
4.6841656164688725,0.001950644442770535
4.689723052780328,0.0019423689557154533
4.695283093428119,0.0019341181129055563
4.700845738177245,0.001925891910368189
4.7064109867927035,0.00191769034430484
4.711978839039497,0.001909513411092614
4.717549294682624,0.0019013611072857214
4.723122353487085,0.0018932334296169666
4.728698015217881,0.0018851303749992424
4.73427627964001,0.0018770519405270404
4.739857146518473,0.001868998123477959
4.74544061561827,0.0018609689213142158
4.7510266867043995,0.0018529643316841798
4.756615359541863,0.0018449843524238902
4.76220663389566,0.0018370289815585964
